 Title,Date,Duration,Exercise,"Superset id",Weight,Reps,Distance,Time,"Set Type"
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Cable Standing Fly",,175.000,20,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Cable Standing Fly",,180.000,20,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Incline Chest Press",,90.000,12,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Incline Chest Press",,80.000,12,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Incline Chest Press",,80.000,12,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Incline Chest Press",,80.000,15,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Preacher Curl",,30.000,20,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Preacher Curl",,30.000,20,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Preacher Curl",,30.000,20,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Preacher Curl",,30.000,20,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Cable Incline Triceps Extension",,60.000,12,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Cable Incline Triceps Extension",,50.000,12,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Cable Incline Triceps Extension",,40.000,15,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Cable Incline Triceps Extension",,35.000,20,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Dumbbell Seated Curl",,30.000,20,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Dumbbell Seated Curl",,30.000,20,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Dumbbell Seated Curl",,30.000,20,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Dumbbell Seated Curl",,30.000,15,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"One Arm Side Triceps Pushdown",,30.000,20,null,null,LEFT_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"One Arm Side Triceps Pushdown",,30.000,20,null,null,RIGHT_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"One Arm Side Triceps Pushdown",,30.000,20,null,null,LEFT_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"One Arm Side Triceps Pushdown",,30.000,20,null,null,RIGHT_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"One Arm Side Triceps Pushdown",,30.000,20,null,null,LEFT_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"One Arm Side Triceps Pushdown",,30.000,20,null,null,RIGHT_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"One Arm Side Triceps Pushdown",,30.000,20,null,null,LEFT_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"One Arm Side Triceps Pushdown",,30.000,20,null,null,RIGHT_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Cable Standing Crunch ",,155.000,50,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Cable Standing Crunch ",,155.000,50,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Cable Standing Crunch ",,155.000,50,null,null,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Standing Calf Raise",,240.000,30,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Standing Calf Raise",,240.000,30,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Standing Calf Raise",,240.000,30,,,NORMAL_SET
"samedi 12 juil 25 biceps triceps pecs","2025-07-12 20:19:16",02:00:20,"Lever Standing Calf Raise",,240.000,30,,,NORMAL_SET
